ZONE I=5, J=5
0.8 0.075 1 -4.84235e-12 2.4 1 0 0 
0.7 0.1 1 -1.06285e-11 3.6 1 0 0 
0.725 0.1 1 -9.47775e-12 3.3 1 0 0 
0.75 0.1 1 -8.3998e-12 3 1 0 0 
0.775 0.1 1 -7.38609e-12 2.7 1 0 0 
0.8 0.1 1 -6.45173e-12 2.4 1 0 0 
ZONE I=5, J=5
0.8 0 1 -1.65793e-14 2.4 1 0 0 
0.825 0 1 -2.27966e-14 2.1 1 0 0 
0.85 0 1 -1.71714e-14 1.8 1 0 0 
0.875 0 1 -1.56171e-14 1.5 1 0 0 
0.9 0 1 -2.36848e-15 1.2 1 0 0 
0.8 0.025 1 -1.62714e-12 2.4 1 0 0 
0.825 0.025 1 -1.40251e-12 2.1 1 0 0 
0.85 0.025 1 -1.18305e-12 1.8 1 0 0 
0.875 0.025 1 -9.71371e-13 1.5 1 0 0 
0.9 0.025 1 -7.66498e-13 1.2 1 0 0 
0.8 0.05 1 -3.23475e-12 2.4 1 0 0 
0.825 0.05 1 -2.78444e-12 2.1 1 0 0 
0.85 0.05 1 -2.34894e-12 1.8 1 0 0 
0.875 0.05 1 -1.9309e-12 1.5 1 0 0 
0.9 0.05 1 -1.52915e-12 1.2 1 0 0 
0.8 0.075 1 -4.84235e-12 2.4 1 0 0 
0.825 0.075 1 -4.1667e-12 2.1 1 0 0 
0.85 0.075 1 -3.51482e-12 1.8 1 0 0 
0.875 0.075 1 -2.89087e-12 1.5 1 0 0 
0.9 0.075 1 -2.2918e-12 1.2 1 0 0 
0.8 0.1 1 -6.45173e-12 2.4 1 0 0 
0.825 0.1 1 -5.54645e-12 2.1 1 0 0 
0.85 0.1 1 -4.68129e-12 1.8 1 0 0 
0.875 0.1 1 -3.85233e-12 1.5 1 0 0 
0.9 0.1 1 -3.05474e-12 1.2 1 0 0 
ZONE I=5, J=5
0.9 0 1 -2.81256e-15 1.2 1 0 0 
0.925 0 1 -3.10862e-15 0.9 1 0 0 
0.95 0 1 -6.51331e-15 0.6 1 0 0 
0.975 0 1 -1.4803e-16 0.3 1 0 0 
1 0 1 -0 0 1 0 0 
0.9 0.025 1 -7.66498e-13 1.2 1 0 0 
0.925 0.025 1 -5.72727e-13 0.9 1 0 0 
0.95 0.025 1 -3.80288e-13 0.6 1 0 0 
0.975 0.025 1 -1.91569e-13 0.3 1 0 0 
1 0.025 1 -0 0 1 0 0 
0.9 0.05 1 -1.52915e-12 1.2 1 0 0 
0.925 0.05 1 -1.13968e-12 0.9 1 0 0 
0.95 0.05 1 -7.54952e-13 0.6 1 0 0 
0.975 0.05 1 -3.76144e-13 0.3 1 0 0 
1 0.05 1 -0 0 1 0 0 
0.9 0.075 1 -2.2918e-12 1.2 1 0 0 
0.925 0.075 1 -1.70663e-12 0.9 1 0 0 
0.95 0.075 1 -1.12976e-12 0.6 1 0 0 
0.975 0.075 1 -5.62957e-13 0.3 1 0 0 
1 0.075 1 -0 0 1 0 0 
0.9 0.1 1 -3.05474e-12 1.2 1 0 0 
0.925 0.1 1 -2.27137e-12 0.9 1 0 0 
0.95 0.1 1 -1.50428e-12 0.6 1 0 0 
0.975 0.1 1 -7.50807e-13 0.3 1 0 0 
1 0.1 1 -0 0 1 0 0 
ZONE I=5, J=5
0 0.1 1 1.1364e-08 12 1 0 0 
0.025 0.1 1 3.53629e-09 11.7 1 0 0 
0.05 0.1 1 -8.54479e-10 11.4 1 0 0 
0.075 0.1 1 -1.80834e-09 11.1 1 0 0 
0.1 0.1 1 6.74741e-10 10.8 1 0 0 
0 0.125 1 5.46101e-09 12 1 0 0 
0.025 0.125 1 1.57554e-09 11.7 1 0 0 
0.05 0.125 1 -5.96787e-10 11.4 1 0 0 
0.075 0.125 1 -1.05596e-09 11.1 1 0 0 
0.1 0.125 1 1.98024e-10 10.8 1 0 0 
0 0.15 1 -4.41973e-10 12 1 0 0 
0.025 0.15 1 -3.85225e-10 11.7 1 0 0 
0.05 0.15 1 -3.39092e-10 11.4 1 0 0 
0.075 0.15 1 -3.03581e-10 11.1 1 0 0 
0.1 0.15 1 -2.7869e-10 10.8 1 0 0 
0 0.175 1 -6.34496e-09 12 1 0 0 
0.025 0.175 1 -2.34598e-09 11.7 1 0 0 
0.05 0.175 1 -8.13974e-11 11.4 1 0 0 
0.075 0.175 1 4.48794e-10 11.1 1 0 0 
0.1 0.175 1 -7.55402e-10 10.8 1 0 0 
0 0.2 1 -1.22479e-08 12 1 0 0 
0.025 0.2 1 -4.30674e-09 11.7 1 0 0 
0.05 0.2 1 1.763e-10 11.4 1 0 0 
0.075 0.2 1 1.20117e-09 11.1 1 0 0 
0.1 0.2 1 -1.23212e-09 10.8 1 0 0 
ZONE I=5, J=5
0.1 0.1 1 6.74731e-10 10.8 1 0 0 
0.125 0.1 1 9.22282e-11 10.5 1 0 0 
0.15 0.1 1 -2.21961e-10 10.2 1 0 0 
0.175 0.1 1 -2.67827e-10 9.9 1 0 0 
0.2 0.1 1 -4.53658e-11 9.6 1 0 0 
0.1 0.125 1 1.98024e-10 10.8 1 0 0 
0.125 0.125 1 -6.98023e-11 10.5 1 0 0 
0.15 0.125 1 -2.07803e-10 10.2 1 0 0 
0.175 0.125 1 -2.15981e-10 9.9 1 0 0 
0.2 0.125 1 -9.43411e-11 9.6 1 0 0 
0.1 0.15 1 -2.7869e-10 10.8 1 0 0 
0.125 0.15 1 -2.31826e-10 10.5 1 0 0 
0.15 0.15 1 -1.93642e-10 10.2 1 0 0 
0.175 0.15 1 -1.64139e-10 9.9 1 0 0 
0.2 0.15 1 -1.43316e-10 9.6 1 0 0 
0.1 0.175 1 -7.55402e-10 10.8 1 0 0 
0.125 0.175 1 -3.93851e-10 10.5 1 0 0 
0.15 0.175 1 -1.79483e-10 10.2 1 0 0 
0.175 0.175 1 -1.12295e-10 9.9 1 0 0 
0.2 0.175 1 -1.92289e-10 9.6 1 0 0 
0.1 0.2 1 -1.23212e-09 10.8 1 0 0 
0.125 0.2 1 -5.55875e-10 10.5 1 0 0 
0.15 0.2 1 -1.65324e-10 10.2 1 0 0 
0.175 0.2 1 -6.04542e-11 9.9 1 0 0 
0.2 0.2 1 -2.41262e-10 9.6 1 0 0 
ZONE I=5, J=5
0.2 0.1 1 -4.53658e-11 9.6 1 0 0 
0.225 0.1 1 -7.77172e-11 9.3 1 0 0 
0.25 0.1 1 -9.05516e-11 9 1 0 0 
0.275 0.1 1 -8.38784e-11 8.7 1 0 0 
0.3 0.1 1 -5.76854e-11 8.4 1 0 0 
0.2 0.125 1 -9.43411e-11 9.6 1 0 0 
0.225 0.125 1 -1.00653e-10 9.3 1 0 0 
0.25 0.125 1 -9.87133e-11 9 1 0 0 
0.275 0.125 1 -8.85248e-11 8.7 1 0 0 
0.3 0.125 1 -7.00832e-11 8.4 1 0 0 
0.2 0.15 1 -1.43316e-10 9.6 1 0 0 
0.225 0.15 1 -1.2359e-10 9.3 1 0 0 
